x1,x2,x3,y
0.9833002109972963,0.20463860424145675,0.5481371896239543,0.47730649932147795
0.7400189476472023,0.028743437064081334,0.26996130769369286,0.26461134372614203
0.4090394791116341,0.5642120416104991,0.5314806810441637,0.463663780723142
0.8259916225551747,0.8050637364071943,0.6681407276050974,0.6739737364752322
0.5493603187697346,0.508997311491312,0.49847298600549383,0.4619604516035381
0.031481232058573005,0.3520208566621498,0.4389502851056689,0.2874826174526271
0.4645230600588136,0.7162834297633897,0.24722180237998004,0.4066783618927717
0.33958967171416143,0.3025897042919554,0.3955323644776607,0.3169077914214832
0.3050811702031362,0.016550615541763514,0.9733624669300348,0.4553264054751702
0.4475324676484408,0.17642589728592561,0.915650888451909,0.5086946180962295
0.1936745404578496,0.9631441518360143,0.9765256323470517,0.718288406581195
0.9453655850577284,0.911858025546495,0.6567493600245004,0.7253302686852943
0.8705250074957545,0.18466244463007753,0.8316015759537851,0.5621443652696883
0.8363627274304385,0.2905243504818489,0.9558741193634317,0.6367794983760151
0.9214190889038684,0.33743648061691434,0.04570794492736607,0.3037979399367944
0.947146084725199,0.14946228946944506,0.24962231948180902,0.33411683157859695
0.9775381118161242,0.05574147553598052,0.4459637212713745,0.3906155535325688
0.33408195150069586,0.27874325831806657,0.17448672283965705,0.220234056931422
0.4523248918417405,0.18007899276952122,0.04049574928016919,0.16068697591127215
0.07733730702724906,0.03586952682885858,0.9024086618544832,0.38719178419590067
0.12679928946213348,0.6688653986671452,0.35487728125508056,0.3679703899946025
0.9650431830571405,0.11500866175867608,0.5918677658140736,0.4642583414646604
0.9455781339212195,0.30489360443606517,0.14788989756485305,0.3397396671410047
0.010082242907799577,0.9251868704228678,0.1196688299394354,0.3274400416841944
0.28004471461457825,0.8978455534064836,0.0707421787234005,0.35365948043422096
0.7122841738412146,0.1722197667022224,0.9846664411305127,0.5879893412311148
0.5232246330603709,0.17076552943288814,0.7306165357960797,0.44812119976037246
0.5734946957406061,0.30401746101297045,0.02969069291769122,0.21778045461908882
0.8948274721755793,0.6066058735587451,0.2710143396442163,0.46935299236042594
0.2747027725226102,0.9628206854016428,0.08182141987749114,0.37651532807601135
0.6986417361961208,0.4024347859895614,0.004553306589450412,0.26228010567187277
0.4221452353068089,0.9991446256190518,0.201369002668492,0.4647200358144741
0.1180514013833257,0.3628730695187041,0.6196583736280717,0.3803355505835051
0.7093467222582971,0.5566325613600878,0.6427733618508914,0.5659684576000423
0.639706823484395,0.8732773738402934,0.15032512273438814,0.4500546259427222
0.10151047766280463,0.15773007906506253,0.5994278619523942,0.3073922640330374
0.0968579999519169,0.09261747971612633,0.5604848312828392,0.271350776418357
0.987839704080946,0.39820529377774383,0.4860157784319823,0.5114358403223053
0.6590747770757334,0.9381149411127198,0.5107953777389487,0.6175675888445421
0.10349487665506096,0.9575738543363956,0.619337125844482,0.5557059819697237
0.11661144802690171,0.3825807935374185,0.03536675318773408,0.1522432289416995
0.6951542247456282,0.2731832365784368,0.9626389651854509,0.606041401996837
0.2796362874626198,0.7990503182914008,0.4180267896421477,0.46285306883680327
0.6097473971141176,0.04670463490043497,0.7934129135903045,0.45332603532907584
0.07096550691946424,0.9901110248383729,0.02364125091885816,0.32068290920294795
0.5660201142178457,0.4329056627663813,0.24929916624072757,0.34279538816977456
0.0166672034182056,0.15550809919893382,0.6808513501221859,0.3223264104921956
0.1340376292605594,0.7838982984191358,0.746551790623918,0.5605977316274198
0.37375435455684103,0.3514924909667213,0.5109972961101337,0.38459753664543805
0.06237139793966506,0.13937181100239815,0.07021051770178299,0.08237002996936565
0.7957578749618468,0.3986970879021524,0.2530727683527907,0.3799898087041314
0.7950781708554405,0.9438187646729823,0.46865956754307536,0.629625090590213
0.6603127988557984,0.8385995983269078,0.6172522490191967,0.6305433388769107
0.07105084074329604,0.8121489299043718,0.16592608697028877,0.32422528190808625
0.31708723811160655,0.4061467399452078,0.4189495363535988,0.3528412841473232
0.8723806427972038,0.5369048690641363,0.1044721628474603,0.3773364544176658
0.8568832056462029,0.04359393379723586,0.6594252301838734,0.44822491334196074
0.8137145354177958,0.3618313748518194,0.5178180330803995,0.4784195327712648
0.11322188510988507,0.4106871721511237,0.31415857272685244,0.2715139577580551
0.4122118763592242,0.6749958567739603,0.02012845521938489,0.2929925143917869
0.1833778329912562,0.8331203093075674,0.5742942978577731,0.5163293785336307
0.7043155242812664,0.833729344114493,0.8511173005273253,0.7314288283015313
0.6800949168141898,0.7691479271288593,0.5766772916584536,0.5974342781648772
0.9686452201440638,0.6827267197352309,0.4337799547919041,0.5720590418661438
0.08705387986625268,0.0860931861245472,0.9432241596918124,0.4205283956873397
0.7483225546987169,0.21639813435728183,0.6830406070511458,0.4878001940673863
0.1962231077756682,0.705235578215145,0.5115374464348201,0.4554302735936052
0.5864327581289963,0.43667270348447274,0.6495076003677623,0.5080914028182459
0.8269352739752667,0.8430704044403369,0.829796001611666,0.7502265767718208
0.32442489417072384,0.014275797255016154,0.8929414016918226,0.4263442786873787
0.32962031581637397,0.8935662667141269,0.37118012926938715,0.48246599488526776
0.2719247714541717,0.05064444191750672,0.21036438868904994,0.15372404234170634
0.14281263407420708,0.6166367295924573,0.23897904284718607,0.30914516283145305
0.2761820389306471,0.7551187256495157,0.40486450644456584,0.44371782805881044
0.3364822245964014,0.6918517788475275,0.7507792017724956,0.5751636592825369
0.037987691121902034,0.5910375640479967,0.5613038217363552,0.40943033613332147
0.4979133082702675,0.1235194558901388,0.5117542409811356,0.3413401948135494
0.18947941187378858,0.5885478844584988,0.7989998945727907,0.5340602055414236
0.762912070239861,0.872881556960059,0.5900995137078872,0.6504866866191448
0.18946707594671608,0.1500862310766471,0.3076109968793038,0.2059636832640589
0.2188654090018778,0.558529248616455,0.883557926097203,0.5647550268241933
0.6528332343420282,0.2511512695921472,0.31814323987006377,0.33316932369407537
0.06254757511468334,0.18001081466993318,0.5750915859718744,0.29654939381266643
0.08493697352023899,0.09380110421426968,0.42194877040991274,0.21390723413229382
0.17879071746784558,0.190344296429251,0.05332364045575899,0.114190888604648
0.6543485304137563,0.8738714199191014,0.595712731184842,0.6313162245324185
0.4423210741592988,0.29392627546016015,0.08063475834763667,0.20889600080896248
0.46760011652358924,0.9491048796491052,0.6697379247798912,0.6461466571114058
0.5604433562019687,0.41692308576951953,0.5460878195516017,0.4556007247918903
0.420010265990282,0.6152105210931293,0.439672453460234,0.44443419091008884
0.9164508205467286,0.38856981876757857,0.03554461681023657,0.314078956463714
0.3166860767546241,0.20947348557209655,0.0753828847243464,0.15633241491229233
0.6432278672375618,0.3686290329243036,0.3275596206368926,0.37025813157956045
0.3659189805107058,0.7556738550546711,0.7077896224744409,0.5830018016083189
0.6447778609557346,0.23602740894883079,0.19624844794353535,0.2782631740532103
0.22071309167509068,0.012372964927521712,0.08844329408775531,0.08323182544837678
0.34415139654837434,0.1404299817524156,0.6994034970009749,0.3907206726357895
0.29067096328844433,0.8216655499696731,0.896125339786064,0.6630839935630164
0.3842797857251644,0.171448895011176,0.24540907239123222,0.22645425460487859
0.8802287954856146,0.8324383256416311,0.0706092228866887,0.4540209459442877
0.06533658493441874,0.8443456183014276,0.03985609517063693,0.2823134405455668
0.6465170971445501,0.019507639362667972,0.15367952233072224,0.19662752016999932
0.2654290474216159,0.07640275192854817,0.549366541597691,0.2957532517019641
0.38469269841338194,0.4300876863023563,0.05371952543630287,0.2274526557479044
0.45521728939464934,0.1104959234927444,0.9285883728968471,0.49562758408549207
0.9502072998236054,0.6620995905785895,0.104837129022603,0.43060618874733914
0.15085716066799404,0.07558368788752379,0.30689148206718064,0.17560313132672822
0.190249136888212,0.9131810431705473,0.8958099543353952,0.6703281220629647
0.5612766790241684,0.9943162434342436,0.018155286979651186,0.41781232362696724
0.5416591190564113,0.726125383080394,0.38315271529709327,0.47943052485423776
0.6416801005964474,0.7795424677584926,0.4567886866337121,0.5449142351003221
0.10438305524852576,0.862460662234855,0.9514531455934072,0.6601960679575245
0.059676654955928,0.03499381167013471,0.5100240007864135,0.22644307480679143
0.8306713145092512,0.8066193358120388,0.49224908893337627,0.6050196992188125
0.9381031620461365,0.7359433115949627,0.548196821701692,0.6276823545683929
0.36604853582531816,0.6108726104975338,0.38658225132211377,0.4111043908431693
0.4168460921725693,0.7651947233754443,0.9873435252014047,0.707865045527709
0.993224027906834,0.06686696231940759,0.5126197797744676,0.4237528061869761
0.47424812892241697,0.9518612401420551,0.17977974802955954,0.4523198970389238
0.506200573612785,0.8762088575484068,0.7488844288836901,0.663656543540555
0.9709859522299867,0.8096812067673,0.32393499029834905,0.566675548595527
0.3755899172858007,0.2415568066457533,0.13072652427717302,0.19987563516175536
0.224618596030289,0.12083042919256215,0.3371930284534147,0.21605005934519234
0.08808588631511405,0.5997776544512015,0.029239289220492126,0.2092461892865801
